icaoId,receiptTime,obsTime,reportTime,temp,dewp,wdir,wspd,wgst,visib,altim,slp,qcField,metarType,rawOb,lat,lon,elev,name,cover,clouds,fltCat,presTend,maxT,minT,maxT24,minT24,pcp6hr,precip,pcp3hr,wxString,pcp24hr,vertVis,time_utc,receipt_utc,temp_c,plausible_temp,accepted_temp_c
KJFK,2026-08-25T02:54:15.873Z,1787626260,2026-08-25T03:00:00.000Z,22.8,11.7,310,9,,10+,1015.7,1015.5,12,METAR,METAR KJFK 250251Z 31009KT 10SM FEW090 SCT250 23/12 A2999 RMK AO2 SLP155 T02280117 51015 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 9000}, {'cover': 'SCT', 'base': 25000}]",VFR,1.5,,,,,,,,,,,2026-08-25 02:51:00+00:00,2026-08-25 02:54:15.873000+00:00,22.8,True,22.8
KJFK,2026-08-25T03:54:20.990Z,1787629860,2026-08-25T04:00:00.000Z,21.7,11.7,310,7,,10+,1015.7,1015.6,12,METAR,METAR KJFK 250351Z 31007KT 10SM FEW160 FEW250 22/12 A2999 RMK AO2 SLP156 T02170117 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 16000}, {'cover': 'FEW', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-25 03:51:00+00:00,2026-08-25 03:54:20.990000+00:00,21.7,True,21.7
KJFK,2026-08-25T04:54:16.788Z,1787633460,2026-08-25T05:00:00.000Z,21.1,11.7,290,6,,10+,1015.7,1015.5,12,METAR,METAR KJFK 250451Z 29006KT 10SM FEW170 FEW250 21/12 A2999 RMK AO2 SLP155 T02110117 402720183 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 17000}, {'cover': 'FEW', 'base': 25000}]",VFR,,,,27.2,18.3,,,,,,,2026-08-25 04:51:00+00:00,2026-08-25 04:54:16.788000+00:00,21.1,True,21.1
KJFK,2026-08-25T05:54:20.503Z,1787637060,2026-08-25T06:00:00.000Z,21.1,11.1,300,9,,10+,1015.3,1015.0,12,METAR,METAR KJFK 250551Z 30009KT 10SM FEW250 21/11 A2998 RMK AO2 SLP150 T02110111 10244 20211 58005 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 25000}]",VFR,-0.5,24.4,21.1,,,,,,,,,2026-08-25 05:51:00+00:00,2026-08-25 05:54:20.503000+00:00,21.1,True,21.1
KJFK,2026-08-25T06:54:19.215Z,1787640660,2026-08-25T07:00:00.000Z,20.6,11.1,290,5,,10+,1015.3,1015.0,12,METAR,METAR KJFK 250651Z 29005KT 10SM FEW150 SCT250 21/11 A2998 RMK AO2 SLP150 T02060111 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 15000}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-25 06:51:00+00:00,2026-08-25 06:54:19.215000+00:00,20.6,True,20.6
KJFK,2026-08-25T07:54:26.012Z,1787644260,2026-08-25T08:00:00.000Z,20.0,11.7,290,8,,10+,1015.0,1014.9,12,METAR,METAR KJFK 250751Z 29008KT 10SM SCT250 20/12 A2997 RMK AO2 SLP149 T02000117 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-25 07:51:00+00:00,2026-08-25 07:54:26.012000+00:00,20.0,True,20.0
KJFK,2026-08-25T08:54:15.881Z,1787647860,2026-08-25T09:00:00.000Z,18.9,12.2,310,7,,10+,1015.0,1015.0,12,METAR,METAR KJFK 250851Z 31007KT 10SM FEW160 SCT250 19/12 A2997 RMK AO2 SLP150 T01890122 55001 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 16000}, {'cover': 'SCT', 'base': 25000}]",VFR,-0.1,,,,,,,,,,,2026-08-25 08:51:00+00:00,2026-08-25 08:54:15.881000+00:00,18.9,True,18.9
KJFK,2026-08-25T09:54:17.923Z,1787651460,2026-08-25T10:00:00.000Z,18.3,12.2,310,4,,10+,1016.0,1015.7,12,METAR,METAR KJFK 250951Z 31004KT 10SM FEW150 FEW250 18/12 A3000 RMK AO2 SLP157 T01830122 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 15000}, {'cover': 'FEW', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-25 09:51:00+00:00,2026-08-25 09:54:17.923000+00:00,18.3,True,18.3
KJFK,2026-08-25T10:54:08.471Z,1787655060,2026-08-25T11:00:00.000Z,18.9,12.8,260,7,,10+,1016.3,1016.1,12,METAR,METAR KJFK 251051Z 26007KT 10SM FEW150 FEW250 19/13 A3001 RMK AO2 SLP161 T01890128 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 15000}, {'cover': 'FEW', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-25 10:51:00+00:00,2026-08-25 10:54:08.471000+00:00,18.9,True,18.9
KJFK,2026-08-25T11:54:12.995Z,1787658660,2026-08-25T12:00:00.000Z,20.0,12.8,280,7,,10+,1016.3,1016.2,12,METAR,METAR KJFK 251151Z 28007KT 10SM FEW250 20/13 A3001 RMK AO2 SLP162 T02000128 10211 20183 51013 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 25000}]",VFR,1.3,21.1,18.3,,,,,,,,,2026-08-25 11:51:00+00:00,2026-08-25 11:54:12.995000+00:00,20.0,True,20.0
KJFK,2026-08-25T12:54:07.842Z,1787662260,2026-08-25T13:00:00.000Z,21.7,13.3,270,7,,10+,1016.3,1016.3,12,METAR,METAR KJFK 251251Z 27007KT 10SM FEW060 FEW250 22/13 A3001 RMK AO2 SLP163 T02170133 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 6000}, {'cover': 'FEW', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-25 12:51:00+00:00,2026-08-25 12:54:07.842000+00:00,21.7,True,21.7
KJFK,2026-08-25T13:54:14.955Z,1787665860,2026-08-25T14:00:00.000Z,22.2,13.9,330,8,,10+,1016.7,1016.4,12,METAR,METAR KJFK 251351Z 33008KT 10SM FEW060 FEW250 22/14 A3002 RMK AO2 SLP164 T02220139 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 6000}, {'cover': 'FEW', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-25 13:51:00+00:00,2026-08-25 13:54:14.955000+00:00,22.2,True,22.2
KJFK,2026-08-25T14:54:11.440Z,1787669460,2026-08-25T15:00:00.000Z,23.3,13.9,280,8,,10+,1016.7,1016.5,12,METAR,METAR KJFK 251451Z 28008KT 10SM FEW060 FEW250 23/14 A3002 RMK AO2 SLP165 T02330139 53003 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 6000}, {'cover': 'FEW', 'base': 25000}]",VFR,0.3,,,,,,,,,,,2026-08-25 14:51:00+00:00,2026-08-25 14:54:11.440000+00:00,23.3,True,23.3
KJFK,2026-08-25T15:54:08.683Z,1787673060,2026-08-25T16:00:00.000Z,24.4,14.4,290,9,,10+,1016.3,1016.2,12,METAR,METAR KJFK 251551Z 29009KT 10SM SCT040 SCT065 SCT250 24/14 A3001 RMK AO2 SLP162 T02440144 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 4000}, {'cover': 'SCT', 'base': 6500}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-25 15:51:00+00:00,2026-08-25 15:54:08.683000+00:00,24.4,True,24.4
KJFK,2026-08-25T16:54:13.654Z,1787676660,2026-08-25T17:00:00.000Z,23.9,13.9,290,9,,10+,1015.7,1015.7,12,METAR,METAR KJFK 251651Z 29009KT 10SM BKN042 BKN065 24/14 A2999 RMK AO2 SLP157 T02390139 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 4200}, {'cover': 'BKN', 'base': 6500}]",VFR,,,,,,,,,,,,2026-08-25 16:51:00+00:00,2026-08-25 16:54:13.654000+00:00,23.9,True,23.9
KJFK,2026-08-25T17:54:08.233Z,1787680260,2026-08-25T18:00:00.000Z,23.3,15.0,240,9,,10+,1015.7,1015.5,12,METAR,METAR KJFK 251751Z 24009KT 10SM BKN046 BKN065 23/15 A2999 RMK AO2 SLP155 T02330150 10250 20200 56010 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 4600}, {'cover': 'BKN', 'base': 6500}]",VFR,-1.0,25.0,20.0,,,,,,,,,2026-08-25 17:51:00+00:00,2026-08-25 17:54:08.233000+00:00,23.3,True,23.3
KJFK,2026-08-25T18:56:28.279Z,1787683860,2026-08-25T19:00:00.000Z,25.0,13.9,290,7,,10+,1015.3,1015.2,13,METAR,METAR KJFK 251851Z COR 29007KT 10SM BKN049 BKN070 25/14 A2998 RMK AO2 SLP152 T02500139 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'BKN', 'base': 4900}, {'cover': 'BKN', 'base': 7000}]",VFR,,,,,,,,,,,,2026-08-25 18:51:00+00:00,2026-08-25 18:56:28.279000+00:00,25.0,True,25.0
KJFK,2026-08-25T19:54:09.000Z,1787687460,2026-08-25T20:00:00.000Z,26.7,13.9,280,13,,10+,1015.0,1014.7,12,METAR,METAR KJFK 251951Z 28013KT 10SM SCT055 SCT070 27/14 A2997 RMK AO2 SLP147 T02670139 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 5500}, {'cover': 'SCT', 'base': 7000}]",VFR,,,,,,,,,,,,2026-08-25 19:51:00+00:00,2026-08-25 19:54:09+00:00,26.7,True,26.7
KJFK,2026-08-25T20:54:08.464Z,1787691060,2026-08-25T21:00:00.000Z,26.7,14.4,260,7,,10+,1015.0,1014.9,12,METAR,METAR KJFK 252051Z 26007KT 10SM SCT055 BKN075 27/14 A2997 RMK AO2 SLP149 T02670144 55006 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 5500}, {'cover': 'BKN', 'base': 7500}]",VFR,-0.6,,,,,,,,,,,2026-08-25 20:51:00+00:00,2026-08-25 20:54:08.464000+00:00,26.7,True,26.7
KJFK,2026-08-25T21:54:09.089Z,1787694660,2026-08-25T22:00:00.000Z,26.1,13.9,250,9,,10+,1015.0,1014.7,12,METAR,METAR KJFK 252151Z 25009KT 10SM SCT055 SCT075 26/14 A2997 RMK AO2 SLP147 T02610139 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 5500}, {'cover': 'SCT', 'base': 7500}]",VFR,,,,,,,,,,,,2026-08-25 21:51:00+00:00,2026-08-25 21:54:09.089000+00:00,26.1,True,26.1
KJFK,2026-08-25T23:00:20.884Z,1787698260,2026-08-25T23:00:00.000Z,25.0,15.6,250,11,,10+,1015.0,1015.0,12,METAR,METAR KJFK 252251Z 25011KT 10SM SCT055 BKN075 BKN250 25/16 A2997 RMK AO2 SLP150 T02500156 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 5500}, {'cover': 'BKN', 'base': 7500}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-25 22:51:00+00:00,2026-08-25 23:00:20.884000+00:00,25.0,True,25.0
KJFK,2026-08-25T23:54:10.043Z,1787701860,2026-08-26T00:00:00.000Z,24.4,13.9,280,11,,10+,1015.7,1015.5,12,METAR,METAR KJFK 252351Z 28011KT 10SM FEW055 SCT075 SCT250 24/14 A2999 RMK AO2 SLP155 T02440139 53006 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 5500}, {'cover': 'SCT', 'base': 7500}, {'cover': 'SCT', 'base': 25000}]",VFR,0.6,,,,,,,,,,,2026-08-25 23:51:00+00:00,2026-08-25 23:54:10.043000+00:00,24.4,True,24.4
KJFK,2026-08-26T00:54:12.974Z,1787705460,2026-08-26T01:00:00.000Z,24.4,14.4,280,13,,10+,1016.7,1016.4,12,METAR,METAR KJFK 260051Z 28013KT 10SM FEW050 FEW075 FEW250 24/14 A3002 RMK AO2 SLP164 T02440144 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 5000}, {'cover': 'FEW', 'base': 7500}, {'cover': 'FEW', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 00:51:00+00:00,2026-08-26 00:54:12.974000+00:00,24.4,True,24.4
KJFK,2026-08-26T01:54:09.300Z,1787709060,2026-08-26T02:00:00.000Z,23.9,15.0,280,8,,10+,1017.4,1017.0,12,METAR,METAR KJFK 260151Z 28008KT 10SM SCT050 SCT075 SCT250 24/15 A3004 RMK AO2 SLP170 T02390150 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 5000}, {'cover': 'SCT', 'base': 7500}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 01:51:00+00:00,2026-08-26 01:54:09.300000+00:00,23.9,True,23.9
KJFK,2026-08-26T02:54:11.355Z,1787712660,2026-08-26T03:00:00.000Z,23.3,15.0,290,4,,10+,1017.4,1017.2,12,METAR,METAR KJFK 260251Z 29004KT 10SM FEW055 SCT085 SCT250 23/15 A3004 RMK AO2 SLP172 T02330150 51017 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 5500}, {'cover': 'SCT', 'base': 8500}, {'cover': 'SCT', 'base': 25000}]",VFR,1.7,,,,,,,,,,,2026-08-26 02:51:00+00:00,2026-08-26 02:54:11.355000+00:00,23.3,True,23.3
KJFK,2026-08-26T03:54:08.809Z,1787716260,2026-08-26T04:00:00.000Z,22.2,13.9,340,7,,10+,1017.4,1017.3,12,METAR,METAR KJFK 260351Z 34007KT 10SM FEW055 FEW080 SCT250 22/14 A3004 RMK AO2 SLP173 T02220139 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 5500}, {'cover': 'FEW', 'base': 8000}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 03:51:00+00:00,2026-08-26 03:54:08.809000+00:00,22.2,True,22.2
KJFK,2026-08-26T04:54:07.653Z,1787719860,2026-08-26T05:00:00.000Z,21.7,13.9,320,6,,10+,1017.7,1017.5,12,METAR,METAR KJFK 260451Z 32006KT 10SM FEW060 SCT250 22/14 A3005 RMK AO2 SLP175 T02170139 402670183 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 6000}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,26.7,18.3,,,,,,,2026-08-26 04:51:00+00:00,2026-08-26 04:54:07.653000+00:00,21.7,True,21.7
KJFK,2026-08-26T05:54:12.996Z,1787723460,2026-08-26T06:00:00.000Z,21.1,14.4,310,7,,10+,1017.7,1017.7,12,METAR,METAR KJFK 260551Z 31007KT 10SM FEW070 FEW250 21/14 A3005 RMK AO2 SLP177 T02110144 10244 20211 53005 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 7000}, {'cover': 'FEW', 'base': 25000}]",VFR,0.5,24.4,21.1,,,,,,,,,2026-08-26 05:51:00+00:00,2026-08-26 05:54:12.996000+00:00,21.1,True,21.1
KJFK,2026-08-26T06:54:12.575Z,1787727060,2026-08-26T07:00:00.000Z,20.0,14.4,340,6,,10+,1017.7,1017.5,12,METAR,METAR KJFK 260651Z 34006KT 10SM FEW250 20/14 A3005 RMK AO2 SLP175 T02000144 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 06:51:00+00:00,2026-08-26 06:54:12.575000+00:00,20.0,True,20.0
KJFK,2026-08-26T07:54:17.378Z,1787730660,2026-08-26T08:00:00.000Z,20.0,14.4,310,9,,10+,1018.0,1017.7,12,METAR,METAR KJFK 260751Z 31009KT 10SM FEW250 20/14 A3006 RMK AO2 SLP177 T02000144 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 07:51:00+00:00,2026-08-26 07:54:17.378000+00:00,20.0,True,20.0
KJFK,2026-08-26T08:54:12.660Z,1787734260,2026-08-26T09:00:00.000Z,19.4,14.4,320,7,,10+,1018.0,1017.8,12,METAR,METAR KJFK 260851Z 32007KT 10SM SCT250 19/14 A3006 RMK AO2 SLP178 T01940144 53001 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 25000}]",VFR,0.1,,,,,,,,,,,2026-08-26 08:51:00+00:00,2026-08-26 08:54:12.660000+00:00,19.4,True,19.4
KJFK,2026-08-26T09:54:10.457Z,1787737860,2026-08-26T10:00:00.000Z,18.9,14.4,330,5,,10+,1018.0,1018.0,12,METAR,METAR KJFK 260951Z 33005KT 10SM SCT250 19/14 A3006 RMK AO2 SLP180 T01890144 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 09:51:00+00:00,2026-08-26 09:54:10.457000+00:00,18.9,True,18.9
KJFK,2026-08-26T10:54:06.904Z,1787741460,2026-08-26T11:00:00.000Z,19.4,15.0,340,7,,10+,1018.7,1018.7,12,METAR,METAR KJFK 261051Z 34007KT 10SM SCT250 19/15 A3008 RMK AO2 SLP187 T01940150 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 10:51:00+00:00,2026-08-26 10:54:06.904000+00:00,19.4,True,19.4
KJFK,2026-08-26T11:54:05.528Z,1787745060,2026-08-26T12:00:00.000Z,21.1,15.0,20,3,,10+,1019.0,1019.0,12,METAR,METAR KJFK 261151Z 02003KT 10SM FEW210 SCT250 21/15 A3009 RMK AO2 SLP190 T02110150 10211 20189 53013 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 21000}, {'cover': 'SCT', 'base': 25000}]",VFR,1.3,21.1,18.9,,,,,,,,,2026-08-26 11:51:00+00:00,2026-08-26 11:54:05.528000+00:00,21.1,True,21.1
KJFK,2026-08-26T12:54:12.125Z,1787748660,2026-08-26T13:00:00.000Z,22.2,15.0,320,4,,10+,1019.4,1019.2,12,METAR,METAR KJFK 261251Z 32004KT 10SM SCT250 22/15 A3010 RMK AO2 SLP192 T02220150 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 12:51:00+00:00,2026-08-26 12:54:12.125000+00:00,22.2,True,22.2
KJFK,2026-08-26T13:54:11.512Z,1787752260,2026-08-26T14:00:00.000Z,23.3,14.4,320,4,,10+,1019.0,1019.0,4,METAR,METAR KJFK 261351Z 32004KT 10SM FEW180 SCT250 23/14 A3009 RMK AO2 SLP190 T02330144,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 18000}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 13:51:00+00:00,2026-08-26 13:54:11.512000+00:00,23.3,True,23.3
KJFK,2026-08-26T14:54:10.468Z,1787755860,2026-08-26T15:00:00.000Z,25.0,14.4,300,4,,10+,1019.4,1019.1,4,METAR,METAR KJFK 261451Z 30004KT 10SM FEW050 FEW180 SCT250 25/14 A3010 RMK AO2 SLP191 T02500144 51001,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 5000}, {'cover': 'FEW', 'base': 18000}, {'cover': 'SCT', 'base': 25000}]",VFR,0.1,,,,,,,,,,,2026-08-26 14:51:00+00:00,2026-08-26 14:54:10.468000+00:00,25.0,True,25.0
KJFK,2026-08-26T15:54:11.039Z,1787759460,2026-08-26T16:00:00.000Z,25.0,13.9,230,7,,10+,1019.0,1019.0,12,METAR,METAR KJFK 261551Z 23007KT 10SM FEW050 SCT250 25/14 A3009 RMK AO2 SLP190 T02500139 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 5000}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 15:51:00+00:00,2026-08-26 15:54:11.039000+00:00,25.0,True,25.0
KJFK,2026-08-26T16:54:07.187Z,1787763060,2026-08-26T17:00:00.000Z,25.6,14.4,200,8,,10+,1019.0,1018.9,12,METAR,METAR KJFK 261651Z 20008KT 10SM FEW055 FEW250 26/14 A3009 RMK AO2 SLP189 T02560144 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 5500}, {'cover': 'FEW', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 16:51:00+00:00,2026-08-26 16:54:07.187000+00:00,25.6,True,25.6
KJFK,2026-08-26T17:54:06.817Z,1787766660,2026-08-26T18:00:00.000Z,25.0,16.7,210,12,,10+,1018.7,1018.4,12,METAR,METAR KJFK 261751Z 21012KT 10SM FEW055 FEW250 25/17 A3008 RMK AO2 SLP184 T02500167 58007 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 5500}, {'cover': 'FEW', 'base': 25000}]",VFR,-0.7,,,,,,,,,,,2026-08-26 17:51:00+00:00,2026-08-26 17:54:06.817000+00:00,25.0,True,25.0
KJFK,2026-08-26T18:54:06.959Z,1787770260,2026-08-26T19:00:00.000Z,26.7,15.0,210,11,,10+,1018.0,1018.0,12,METAR,METAR KJFK 261851Z 21011KT 10SM FEW055 FEW250 27/15 A3006 RMK AO2 SLP180 T02670150 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",FEW,"[{'cover': 'FEW', 'base': 5500}, {'cover': 'FEW', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 18:51:00+00:00,2026-08-26 18:54:06.959000+00:00,26.7,True,26.7
KJFK,2026-08-26T19:54:13.831Z,1787773860,2026-08-26T20:00:00.000Z,25.6,16.7,200,13,,10+,1018.0,1017.8,12,METAR,METAR KJFK 261951Z 20013KT 10SM FEW055 SCT250 26/17 A3006 RMK AO2 SLP178 T02560167 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",SCT,"[{'cover': 'FEW', 'base': 5500}, {'cover': 'SCT', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 19:51:00+00:00,2026-08-26 19:54:13.831000+00:00,25.6,True,25.6
KJFK,2026-08-26T20:54:07.839Z,1787777460,2026-08-26T21:00:00.000Z,25.0,17.2,200,14,,10+,1018.0,1017.8,12,METAR,METAR KJFK 262051Z 20014KT 10SM FEW055 BKN250 25/17 A3006 RMK AO2 SLP178 T02500172 56006 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 5500}, {'cover': 'BKN', 'base': 25000}]",VFR,-0.6,,,,,,,,,,,2026-08-26 20:51:00+00:00,2026-08-26 20:54:07.839000+00:00,25.0,True,25.0
KJFK,2026-08-26T21:54:06.223Z,1787781060,2026-08-26T22:00:00.000Z,23.3,17.2,200,14,,10+,1017.7,1017.7,12,METAR,METAR KJFK 262151Z 20014KT 10SM FEW060 BKN250 23/17 A3005 RMK AO2 SLP177 T02330172 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 6000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 21:51:00+00:00,2026-08-26 21:54:06.223000+00:00,23.3,True,23.3
KJFK,2026-08-26T22:54:11.042Z,1787784660,2026-08-26T23:00:00.000Z,23.3,18.9,190,11,,10+,1017.7,1017.5,12,METAR,METAR KJFK 262251Z 19011KT 10SM FEW060 BKN250 23/19 A3005 RMK AO2 SLP175 T02330189 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 6000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-26 22:51:00+00:00,2026-08-26 22:54:11.042000+00:00,23.3,True,23.3
KJFK,2026-08-26T23:54:08.767Z,1787788260,2026-08-27T00:00:00.000Z,22.8,19.4,180,10,,10+,1017.4,1017.2,12,METAR,METAR KJFK 262351Z 18010KT 10SM FEW060 BKN250 23/19 A3004 RMK AO2 SLP172 T02280194 58005 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 6000}, {'cover': 'BKN', 'base': 25000}]",VFR,-0.5,,,,,,,,,,,2026-08-26 23:51:00+00:00,2026-08-26 23:54:08.767000+00:00,22.8,True,22.8
KJFK,2026-08-27T00:54:10.352Z,1787791860,2026-08-27T01:00:00.000Z,22.8,20.0,180,9,,10+,1017.7,1017.7,12,METAR,METAR KJFK 270051Z 18009KT 10SM FEW060 BKN250 23/20 A3005 RMK AO2 SLP177 T02280200 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 6000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-27 00:51:00+00:00,2026-08-27 00:54:10.352000+00:00,22.8,True,22.8
KJFK,2026-08-27T01:54:07.765Z,1787795460,2026-08-27T02:00:00.000Z,22.8,20.0,180,11,,10+,1018.0,1017.9,12,METAR,METAR KJFK 270151Z 18011KT 10SM FEW140 BKN250 23/20 A3006 RMK AO2 SLP179 T02280200 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'FEW', 'base': 14000}, {'cover': 'BKN', 'base': 25000}]",VFR,,,,,,,,,,,,2026-08-27 01:51:00+00:00,2026-08-27 01:54:07.765000+00:00,22.8,True,22.8
KJFK,2026-08-27T02:54:08.690Z,1787799060,2026-08-27T03:00:00.000Z,23.3,20.0,190,12,,10+,1018.0,1018.0,12,METAR,METAR KJFK 270251Z 19012KT 10SM SCT220 BKN250 23/20 A3006 RMK AO2 SLP180 T02330200 51008 $,40.6392,-73.7639,3,"New York/JF Kennedy Intl, NY, US",BKN,"[{'cover': 'SCT', 'base': 22000}, {'cover': 'BKN', 'base': 25000}]",VFR,0.8,,,,,,,,,,,2026-08-27 02:51:00+00:00,2026-08-27 02:54:08.690000+00:00,23.3,True,23.3
